SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.2.3,"Child taken into care (median cost, for children with emotional or behavioural difficulties) - annual review costs, for a specific care scenario",Local Authority,Social Services,Per year, £932 ,2010/11, £990 ,"Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"Constituent cost to the above, which represents a median cost scenario, one of a number of low/high/very high cost scenarios presented in the source (and reproduced in this database), which cover children with a range of needs/circumstances.  The scenario on which the cost is based, as outlined in the source, is for a child placed with foster parents who subsequently changes placement to new foster parents within the same authority, with reviews and an up-dated care plan every six months, and some educational/health expenditure.  The annual cost has been derived from data for an 83 week period, within which reviews were undertaken three times - assumed that this will happen twice in a single year, hence cost = 2x cost of one review @ £466.",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.2.4,"Child taken into care (median cost, for children with emotional or behavioural difficulties) - annual legal costs, for a specific care scenario",Local Authority,Social Services,Per year, £343 ,2010/11, £364 ,"Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"Constituent cost to the above, which represents a median cost scenario, one of a number of low/high/very high cost scenarios presented in the source (and reproduced in this database), which cover children with a range of needs/circumstances.  The scenario on which the cost is based, as outlined in the source, is for a child placed with foster parents who subsequently changes placement to new foster parents within the same authority, with reviews and an up-dated care plan every six months, and some educational/health expenditure.  The annual cost has been derived from data for an 83 week period, within which the care plan was updated three times - a weekly legal cost is quoted in the source, from which the annual figure has been derived (£6.60 x 52).",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.2.5,"Child taken into care (median cost, for children with emotional or behavioural difficulties) - cost of finding subsequent placement, for a specific care scenario",Local Authority,Social Services,Per incident, £234 ,2010/11, £249 ,"Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"Note that this a stand alone cost, and does not form one of the constituent costs to the overall annual cost quoted above.  The data represent a median cost scenario, one of a number of low/high/very high cost scenarios presented in the source (and reproduced in this database), which cover children with a range of needs/circumstances.  The scenario on which the cost is based, as outlined in the source, is for a child placed with foster parents who subsequently changes placement to new foster parents within the same authority, with reviews and an up-dated care plan every six months, and some educational/health expenditure.  Finding a subsequent placement is an ad-hoc event, so has not been included in the annual cost - however, it should be incorporated if required.",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.3,"Child taken into care: high cost, for children with emotional or behavioural difficulties and offending behaviour - overall annual cost, for a specific care scenario",Local Authority,Social Services,Per year," £196,024 ",2010/11," £208,202 ","Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"The source provides a number of scenarios for children with different needs/circumstances (costs for the other scenarios are also provided in this database).  This is a high cost scenario, for 'difficult to place' children with emotional or behavioural difficulties and offending behaviour.  The scenario on which the cost is based, as outlined in the source, is for a child who experienced ten different placements within the 74-week study period (including out‐of‐authority, residential placements provided by independent sector agencies), and who ceased being looked after when he refused to return to any placement provided by the local authority.  Costs were also incurred by the Youth Offending Team and criminal justice system (these are detailed in the report, but are not documented here as the focus is on cost to local authority social services).  Data for the 74-week period has been adapted to develop an annual cost, using the constituent costs detailed below (see the individual entries for information on the source data and how an annual cost has been derived from them).",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.3.1,"Child taken into care (high cost, for children with emotional or behavioural difficulties and offending behaviour) - annual cost of care planning, for a specific care scenario",Local Authority,Social Services,Per year, £274 ,2010/11, £291 ,"Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"Constituent cost to the above, which represents a high cost scenario, one of a number of different cost scenarios presented in the source (and reproduced in this database), which cover children with a range of needs/circumstances.  The scenario on which the cost is based, as outlined in the source, covers 'difficult to place' children with emotional or behavioural difficulties and offending behaviours - the scenario is based upon the costs associated with a child who experienced ten different placements within the 74-week study period (including out‐of‐authority, residential placements provided by independent sector agencies), and who ceased being looked after when he refused to return to any placement provided by the local authority.  Reviews and an up-dated care plan were undertaken every six months.  The annual cost has been derived from data for the 74-week period, within which the care plan was updated twice - assumed, as with the other scenarios, that such updates will be undertaken twice in a single year, hence cost is the same as the (un-updated) figure of £274 quoted in the source.",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.3.2,"Child taken into care (high cost, for children with emotional or behavioural difficulties and offending behaviour) - annual cost of maintaining the placement, for a specific care scenario",Local Authority,Social Services,Per year," £188,850 ",2010/11," £200,582 ","Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"Constituent cost to the above, which represents a high cost scenario, one of a number of different cost scenarios presented in the source (and reproduced in this database), which cover children with a range of needs/circumstances.  The scenario on which the cost is based, as outlined in the source, covers 'difficult to place' children with emotional or behavioural difficulties and offending behaviours - the scenario is based upon the costs associated with a child who experienced ten different placements within the 74-week study period (including out‐of‐authority, residential placements provided by independent sector agencies), and who ceased being looked after when he refused to return to any placement provided by the local authority.  Reviews and an up-dated care plan were undertaken every six months.  The annual cost has been derived from data for the 74-week period, adding in the increased cost referred to in the source relating to increased social worker activity in the initial stages of a placement - the quoted (un-updated) cost = (£267,041/74 X 52) + £1,200.",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.3.3,"Child taken into care (high cost, for children with emotional or behavioural difficulties and offending behaviour) - annual review costs, for a specific care scenario",Local Authority,Social Services,Per year, £981 ,2010/11," £1,042 ","Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"Constituent cost to the above, which represents a high cost scenario, one of a number of different cost scenarios presented in the source (and reproduced in this database), which cover children with a range of needs/circumstances.  The scenario on which the cost is based, as outlined in the source, covers 'difficult to place' children with emotional or behavioural difficulties and offending behaviours - the scenario is based upon the costs associated with a child who experienced ten different placements within the 74-week study period (including out‐of‐authority, residential placements provided by independent sector agencies), and who ceased being looked after when he refused to return to any placement provided by the local authority.  The annual review costs have been derived from data for a 74-week period, from which the annual figure has been calculated pro-rata (£1,396/74 x 52).",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.3.4,"Child taken into care (high cost, for children with emotional or behavioural difficulties and offending behaviour) - cost of finding subsequent placements, for a specific care scenario",Local Authority,Social Services,Per year," £5,919 ",2010/11," £6,287 ","Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"Constituent cost to the above, which represents a high cost scenario, one of a number of different cost scenarios presented in the source (and reproduced in this database), which cover children with a range of needs/circumstances.  The scenario on which the cost is based, as outlined in the source, covers 'difficult to place' children with emotional or behavioural difficulties and offending behaviours - the scenario is based upon the costs associated with a child who experienced ten different placements within the 74-week study period (including out‐of‐authority, residential placements provided by independent sector agencies), and who ceased being looked after when he refused to return to any placement provided by the local authority.  As subsequent placements were needed nine times during the 74-week period, an annual cost has been derived by assuming that six placement changes would take place within a year (£8,879/9*6) - if required, local areas can use the average unit cost of finding a subsequent placement for a child with these needs/circumstances of £987 to price up local scenarios.",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.3.5,"Child taken into care (high cost, for children with emotional or behavioural difficulties and offending behaviour) - costs of ceasing being looked after, for a specific care scenario",Local Authority,Social Services,Per incident, £301 ,2010/11, £320 ,"Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"Note that this a stand alone cost, and does not form one of the constituent costs to the overall annual cost quoted above.  The scenario that has been costed is high cost, one of a number of different cost scenarios presented in the source (and reproduced in this database), which cover children with a range of needs/circumstances.  The scenario on which the cost is based, as outlined in the source, covers 'difficult to place' children with emotional or behavioural difficulties and offending behaviours - it is based upon the costs associated with a child who experienced ten different placements within a 74-week study period (including out‐of‐authority, residential placements provided by independent sector agencies), and who ceased being looked after when he refused to return to any placement provided by the local authority.  Ceasing being looked after is an ad-hoc event, so has not been included in the annual cost - however, it should be incorporated if required.",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.4,"Child taken into care: very high cost, for children with disabilities, emotional or behavioural difficulties, and offending behaviour - overall annual cost, for a specific care scenario",Local Authority,Social Services,Per year," £317,127 ",2010/11," £336,828 ","Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"The source provides a number of scenarios for children with different needs/circumstances (costs for the other scenarios are also provided in this database).  This is a very high cost scenario, for 'difficult to place' children with disabilities, emotional or behavioural difficulties and offending behaviour.  The scenario on which the cost is based, as outlined in the source, is for a child who experienced nine different placements within the 87-week study period (the majority of which were out-of-area, and involved independent sector agencies placing the child in independent sector foster care and residential units with educational facilities).  Review meetings were held six monthly and his care plan was also updated every six months.  Costs were also incurred for home tuition and clinical psychologist provision, plus other miscellaneous areas (these are detailed in the report, but are not documented here as the focus is on cost to local authority social services).  Data for the 87-week period has been adapted to develop an annual cost, using the constituent costs detailed below (see the individual entries for information on the source data and how an annual cost has been derived from them).",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.4.1,"Child taken into care (very high cost, for children with disabilities, emotional or behavioural difficulties, and offending behaviour) - annual cost of care planning, for a specific care scenario",Local Authority,Social Services,Per year, £138 ,2010/11, £147 ,"Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"The source provides a number of scenarios for children with different needs/circumstances (costs for the other scenarios are also provided in this database).  This is a very high cost scenario, for 'difficult to place' children with disabilities, emotional or behavioural difficulties and offending behaviour.  The scenario on which the cost is based, as outlined in the source, is for a child who experienced nine different placements within the 87-week study period (the majority of which were out-of-area, and involved independent sector agencies placing the child in independent sector foster care and residential units with educational facilities).  Review meetings were held six monthly and his care plan was also updated every six months.  Three care plans were developed during the 87-week study period, so it has been assumed two were developed within a year, at an annual (un-updated) cost of £138 (£69 x 2).",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.4.2,"Child taken into care (very high cost, for children with disabilities, emotional or behavioural difficulties, and offending behaviour) - annual cost of maintaining the placement, for a specific care scenario",Local Authority,Social Services,Per year," £306,458 ",2010/11," £325,496 ","Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"The source provides a number of scenarios for children with different needs/circumstances (costs for the other scenarios are also provided in this database).  This is a very high cost scenario, for 'difficult to place' children with disabilities, emotional or behavioural difficulties and offending behaviour.  The scenario on which the cost is based, as outlined in the source, is for a child who experienced nine different placements within the 87-week study period (the majority of which were out-of-area, and involved independent sector agencies placing the child in independent sector foster care and residential units with educational facilities).  Review meetings were held six monthly and his care plan was also updated every six months.  The annual cost has been derived from data for the 87-week period, adding in the increased cost referred to in the source relating to increased social worker activity in the initial stages of a placement - the quoted (un-updated) cost = (£510,536/87 X 52) + £1,310.",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.4.3,"Child taken into care (very high cost, for children with disabilities, emotional or behavioural difficulties, and offending behaviour) - annual review costs, for a specific care scenario",Local Authority,Social Services,Per year," £1,862 ",2010/11," £1,978 ","Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"The source provides a number of scenarios for children with different needs/circumstances (costs for the other scenarios are also provided in this database).  This is a very high cost scenario, for 'difficult to place' children with disabilities, emotional or behavioural difficulties and offending behaviour.  The scenario on which the cost is based, as outlined in the source, is for a child who experienced nine different placements within the 87-week study period (the majority of which were out-of-area, and involved independent sector agencies placing the child in independent sector foster care and residential units with educational facilities).  Review meetings were held six monthly and his care plan was also updated every six months.  Three reviews were undertaken across the 87-week period, and it is assumed two (six monthly) reviews were undertaken within a year - the (un-updated) annual cost is therefore £1,862 (£931 x 2).",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.4.4,"Child taken into care (very high cost, for children with disabilities, emotional or behavioural difficulties, and offending behaviour) - annual cost of finding subsequent placements, for a specific care scenario",Local Authority,Social Services,Per year," £7,159 ",2010/11," £7,604 ","Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"The source provides a number of scenarios for children with different needs/circumstances (costs for the other scenarios are also provided in this database).  This is a very high cost scenario, for 'difficult to place' children with disabilities, emotional or behavioural difficulties and offending behaviour.  The scenario on which the cost is based, as outlined in the source, is for a child who experienced nine different placements within the 87-week study period (the majority of which were out-of-area, and involved independent sector agencies placing the child in independent sector foster care and residential units with educational facilities).  Review meetings were held six monthly and his care plan was also updated every six months.  As subsequent placements were needed eight times during the 87-week period, an annual cost has been derived by assuming that five placement changes would take place within a year (£11,454/8*5) - if required, local areas can use the average unit cost of finding a subsequent placement for a child with these needs/circumstances of £1,432 to price up local scenarios.",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.4.5,"Child taken into care (very high cost, for children with disabilities, emotional or behavioural difficulties, and offending behaviour) - annual legal costs, for a specific care scenario",Local Authority,Social Services,Per year, £182 ,2010/11, £193 ,"Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"The source provides a number of scenarios for children with different needs/circumstances (costs for the other scenarios are also provided in this database).  This is a very high cost scenario, for 'difficult to place' children with disabilities, emotional or behavioural difficulties and offending behaviour.  The scenario on which the cost is based, as outlined in the source, is for a child who experienced nine different placements within the 87-week study period (the majority of which were out-of-area, and involved independent sector agencies placing the child in independent sector foster care and residential units with educational facilities).  Review meetings were held six monthly and his care plan was also updated every six months.  The annual review costs have been derived from the weekly data provided in the source (£3.50 x 52).",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS1.4.6,"Child taken into care (very high cost, for children with disabilities, emotional or behavioural difficulties, and offending behaviour) - cost of transition to leaving care, for a specific care scenario",Local Authority,Social Services,Per incident," £1,328 ",2010/11," £1,410 ","Costs and Consequences of Placing Children in Care (Ward et al, 2008), quoted in Unit Costs of Health and Social Care 2011 (Curtis, 2011), p.120",G,"Note that this a stand alone cost, and does not form one of the constituent costs to the overall annual cost quoted above.  The source provides a number of scenarios for children with different needs/circumstances (costs for the other scenarios are also provided in this database), of which this is a very high cost scenario, for 'difficult to place' children with disabilities, emotional or behavioural difficulties and offending behaviour.  The scenario on which the cost is based, as outlined in the source, is for a child who experienced nine different placements within the 87-week study period (the majority of which were out-of-area, and involved independent sector agencies placing the child in independent sector foster care and residential units with educational facilities).  Review meetings were held six monthly and his care plan was also updated every six months.  Ceasing being looked after is an ad-hoc event, so has not been included in the annual cost - however, it should be incorporated if required.",http://www.pssru.ac.uk/pdf/uc/uc2011/uc2011.pdf
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS2.0,Child into local authority foster care: overall cost (cost per week),Local Authority,Social Services,Per week, £636 ,2012/13, £651 ,"Unit Costs of Health & Social Care 2013 (Curtis, 2013), p.88",G,"Constituent costs are detailed below.  Note that costs related to other services for fostered children (including health, education, law and order) are not included - the 2011 edition of the source document (p.76) quotes an average value for these services at £64 per child per week (2010-11 prices).  The source indicates that a London multiplier of 1.72 can be applied to the 'boarding out allowances and administration' element of the quoted (Out of London) cost - see the first constituent entry (SS2.0.1).",http://www.pssru.ac.uk/project-pages/unit-costs/2013/index.php?file=full
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS2.0.1,Child into local authority foster care (cost per week): boarding out allowances and administration,Local Authority,Social Services,Per week, £408 ,2012/13, £417 ,"Unit Costs of Health & Social Care 2013 (Curtis, 2013), p.88",G,Note that the source indicates that a London multiplier of 1.72 can be applied to the quoted (Out of London) cost. ,http://www.pssru.ac.uk/project-pages/unit-costs/2013/index.php?file=full
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS2.0.2,Child into local authority foster care (cost per week): social services (including cost of social worker and support),Local Authority,Social Services,Per week, £228 ,2012/13, £233 ,"Unit Costs of Health & Social Care 2013 (Curtis, 2013), p.88",G,Mean cost of support from fieldwork teams and centres (costed staff/centre time). ,http://www.pssru.ac.uk/project-pages/unit-costs/2013/index.php?file=full
SOCIAL SERVICES,LOOKED AFTER CHILDREN,SS2.1,Case management processes for looked-after children in foster care: deciding child needs to be looked after and finding a first placement,Local Authority,Social Services,Per incident, £700 ,2009/10, £763 ,"In Loco Parentis (Demos, 2010), Appendix 2",G,Cost quoted is for Outer London (London costs are likely to be higher due to increased salary costs).,http://www.demos.co.uk/files/In_Loco_Parentis_-_web.pdf?1277484312
