EDUCATION & SKILLS,PROGRAMMES,E&S4.1.1,"Fiscal savings to the criminal justice system from the delivery of school-based emotional learning programmes, per child over a 10 year period",Criminal Justice System,Prison,Per child over a ten year period,1849,2009/10," £2,015 ","Mental Health Promotion and Mental Illness Prevention: the economic case (Knapp et al, 2011), p.9-10",G,"This is a constituent measure to the above headline entry, and represents the fiscal savings to the criminal justice system derived from the delivery of school-based emotional learning programmes (SEL) for children with conduct problems - it is the average savings per child over a ten year period.  The source gives a breakdown of potential savings over the ten years, providing the following costs at different stages: year 1 (savings over the first year following delivery of the SEL programme), £14; year 5 (savings for years 1-5 after programme delivery), £1,139; year 10 (savings for years 1-10 after programme delivery), £1,849 (all at 2009-10 prices).  The average annual saving to the criminal justice system over the ten year period is £185.  Further detail is given in the comments cell for the related headline cost above.",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/147343/dh_126386.pdf.pdf
EDUCATION & SKILLS,PROGRAMMES,E&S4.1.2,"Fiscal savings to the NHS from the delivery of school-based emotional learning programmes, per child over a 10 year period",NHS,Primary Care Trust / Clinical Commissioning Group,Per child over a ten year period,1148,2009/10," £1,251 ","Mental Health Promotion and Mental Illness Prevention: the economic case (Knapp et al, 2011), p.9-10",G,"This is a constituent measure to the above headline entry, and represents the fiscal savings to the NHS derived from the delivery of school-based emotional learning programmes (SEL) for children with conduct problems - it is the average savings per child over a ten year period.  The source gives a breakdown of potential savings over the ten years, providing the following costs at different stages: year 1 (savings over the first year following delivery of the SEL programme), £39; year 5 (savings for years 1-5 after programme delivery), £751; year 10 (savings for years 1-10 after programme delivery), £1,148 (all at 2009-10 prices).  The average annual saving to the criminal justice system over the ten year period is £115.  Further detail is given in the comments cell for the related headline cost above.",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/147343/dh_126386.pdf.pdf
EDUCATION & SKILLS,PROGRAMMES,E&S4.1.3,"Fiscal savings to the education sector from the delivery of school-based emotional learning programmes, per child over a 10 year period",Department for Education,Schools,Per child over a ten year period,186,2009/10, £203 ,"Mental Health Promotion and Mental Illness Prevention: the economic case (Knapp et al, 2011), p.9-10",G,"This is a constituent measure to the above headline entry, and represents the fiscal savings to the education sector (Department for Education/schools) derived from the delivery of school-based emotional learning programmes (SEL) for children with conduct problems - it is the average savings per child over a ten year period.  The source gives a breakdown of potential savings over the ten years, providing the following costs at different stages: year 1 (savings over the first year following delivery of the SEL programme), £26; year 5 (savings for years 1-5 after programme delivery), £135; year 10 (savings for years 1-10 after programme delivery), £186 (all at 2009-10 prices).  The average annual saving to the criminal justice system over the ten year period is £19.  Further detail is given in the comments cell for the related headline cost above.",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/147343/dh_126386.pdf.pdf
EDUCATION & SKILLS,PROGRAMMES,E&S4.1.4,"Fiscal savings to social services from the delivery of school-based emotional learning programmes, per child over a 10 year period",Local Authority,Social Services,Per child over a ten year period,23,2009/10, £25 ,"Mental Health Promotion and Mental Illness Prevention: the economic case (Knapp et al, 2011), p.9-10",G,"This is a constituent measure to the above headline entry, and represents the fiscal savings to local authority social services derived from the delivery of school-based emotional learning programmes (SEL) for children with conduct problems - it is the average savings per child over a ten year period.  The source gives a breakdown of potential savings over the ten years, providing the following costs at different stages: year 1 (savings over the first year following delivery of the SEL programme), £4; year 5 (savings for years 1-5 after programme delivery), £13; year 10 (savings for years 1-10 after programme delivery), £23 (all at 2009-10 prices).  The average annual saving to the criminal justice system over the ten year period is £2.  Further detail is given in the comments cell for the related headline cost above.",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/147343/dh_126386.pdf.pdf
EDUCATION & SKILLS,EARNINGS,E&S5.0,"NVQ Level 2 Qualification
Annual benefits to the exchequer (NPV)",HM Treasury,,Per person per year,82.7,2010/11, £88 ,BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"Calculated using the up‐front costs of supporting qualification attainment, and the change in tax revenues associated with qualification attainment. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Deadweight considerations, see BIS (2013): The Impact of Further Education Learning pg13.  (Increase in Tax Revenues =Increase in Income Tax and NICs + Increase in VAT)",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/32354/11-1282-returns-intermediate-and-low-level-vocational-qualifications.pdf
EDUCATION & SKILLS,EARNINGS,E&S5.1,"NVQ Level 2 Qualification
Annual earnings (NPV) gain for employee",Society / Economic,,Per person per year,443.2,2010/11, £471 ,BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"This represents the lower estimate and reflects an assumption that 50% of the employment benefit is attributed to the qualification1, following the approach of McIntosh (2007), while higher estimates are available that are based on an assumption that 100% of the employment gain is a result of obtaining the qualification. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Note that this is an economic benefit to the individual, rather than a fiscal benefit to public agencies. ",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/32354/11-1282-returns-intermediate-and-low-level-vocational-qualifications.pdf
EDUCATION & SKILLS,EARNINGS,E&S6.0,"City & Guilds Level 2 Qualification
Annual benefits to the exchequer (NPV)",HM Treasury,,Per person per year,640.825,2010/11, £681 ,BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"Calculated using the up‐front costs of supporting qualification attainment, and the change in tax revenues associated with qualification attainment. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Deadweight considerations, see BIS (2013): The Impact of Further Education Learning pg13.  (Increase in Tax Revenues =Increase in Income Tax and NICs + Increase in VAT)",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/32354/11-1282-returns-intermediate-and-low-level-vocational-qualifications.pdf
EDUCATION & SKILLS,EARNINGS,E&S6.1,"City & Guilds Level 2 Qualification
Annual earnings (NPV) gain for employee",Society / Economic,,Per person per year,1058.825,2010/11," £1,125 ",BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"This represents the lower estimate and reflects an assumption that 50% of the employment benefit is attributed to the qualification1, following the approach of McIntosh (2007), while higher estimates are available that are based on an assumption that 100% of the employment gain is a result of obtaining the qualification. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Other BIS research suggests that it suggests that 28% of apprentices would not have received any training in the absence of government intervention (subject to the caveats outlined in the report: BIS 2012 - Assessing the Deadweight Loss Associated with Public Investment in Further Education and Skills). Note that this is an economic benefit to the individual, rather than a fiscal benefit to public agencies. ",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/32354/11-1282-returns-intermediate-and-low-level-vocational-qualifications.pdf
EDUCATION & SKILLS,EARNINGS,E&S7.0,"BTEC Level 2 Qualification
Annual benefits to the exchequer (NPV)",HM Treasury,,Per person per year,493.7,2010/11, £524 ,BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"Calculated using the up‐front costs of supporting qualification attainment, and the change in tax revenues associated with qualification attainment. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Deadweight considerations, see BIS (2013): The Impact of Further Education Learning pg13.  (Increase in Tax Revenues =Increase in Income Tax and NICs + Increase in VAT)",
EDUCATION & SKILLS,EARNINGS,E&S7.1,"BTEC Level 2 Qualification
Annual earnings (NPV) gain for employee",Society / Economic,,Per person per year,878.45,2010/11, £933 ,BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"This represents the lower estimate and reflects an assumption that 50% of the employment benefit is attributed to the qualification1, following the approach of McIntosh (2007), while higher estimates are available that are based on an assumption that 100% of the employment gain is a result of obtaining the qualification. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Note that this is an economic benefit to the individual, rather than a fiscal benefit to public agencies.  ",
EDUCATION & SKILLS,EARNINGS,E&S8.0,"Apprenticeship Level 2 Qualification
Annual benefits to the exchequer (NPV)",HM Treasury,,Per person per year,787.1,2010/11, £836 ,BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"Calculated using the up‐front costs of supporting qualification attainment, and the change in tax revenues associated with qualification attainment. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Deadweight considerations, see BIS (2013): The Impact of Further Education Learning pg13.  (Increase in Tax Revenues =Increase in Income Tax and NICs + Increase in VAT)",
EDUCATION & SKILLS,EARNINGS,E&S8.1,"Apprenticeship Level 2 Qualification
Annual earnings (NPV) gain for employee",Society / Economic,,Per person per year,1208.1,2010/11," £1,283 ",BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"This represents the lower estimate and reflects an assumption that 50% of the employment benefit is attributed to the qualification1, following the approach of McIntosh (2007), while higher estimates are available that are based on an assumption that 100% of the employment gain is a result of obtaining the qualification. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Other BIS research suggests that it suggests 28% Deadweight of apprentices that would have received training in the absence of government intervention, i.e. 72% additionality (subject to the caveats outlined in the report: BIS 2012 - Assessing the Deadweight Loss Associated with Public Investment in Further Education and Skills). Note that this is an economic benefit to the individual, rather than a fiscal benefit to public agencies. ",
EDUCATION & SKILLS,EARNINGS,E&S8.2,"Apprenticeship - Retail (Level 2)
Trainee product/benefit (per annum)",Society / Economic,,Per person per year,11795,2010/11," £12,528 ","IER (2011): Net Benefits of Training Study 2011 p67, quoted in Employer Investment in Apprenticeships and Workplace Learning: The Fifth Net Benefits of Training to Employers Study (BIS Research Paper Number 67, 2012)",G,"This shows the additional trainee product - value to business.  See report for details on lag and drop off for sector. NOTE: Apprentice will not achieve this full impact in year 1. Note that this is an economic benefit to the employer, rather than a fiscal benefit to public agencies. ",http://www.bis.gov.uk/assets/biscore/further-education-skills/docs/e/12-814-employer-investment-in-apprenticeships-fifth-net-benefits-study.pdf
EDUCATION & SKILLS,EARNINGS,E&S8.3,"Apprenticeship - Hospitality (Level 2)
Trainee product/benefit (per annum)",Society / Economic,,Per person per year,9428,2010/11," £10,014 ","IER (2011): Net Benefits of Training Study 2011 p82, quoted in Employer Investment in Apprenticeships and Workplace Learning: The Fifth Net Benefits of Training to Employers Study (BIS Research Paper Number 67, 2012)",G,"This shows the additional trainee product - value to business.  See report for details on lag and drop off for sector. NOTE: Apprentice will not achieve this full impact in year 1. Note that this is an economic benefit to the employer, rather than a fiscal benefit to public agencies. ",http://www.bis.gov.uk/assets/biscore/further-education-skills/docs/e/12-814-employer-investment-in-apprenticeships-fifth-net-benefits-study.pdf
EDUCATION & SKILLS,EARNINGS,E&S8.4,"Apprenticeship - Transport & Logistics (Level 2)
Trainee product/benefit (per annum)",Society / Economic,,Per person per year,12881,2010/11," £13,681 ","IER (2011): Net Benefits of Training Study 2011 p98, quoted in Employer Investment in Apprenticeships and Workplace Learning: The Fifth Net Benefits of Training to Employers Study (BIS Research Paper Number 67, 2012)",G,"This shows the additional trainee product - value to business.  See report for details on lag and drop off for sector. NOTE: Apprentice will not achieve this full impact in year 1. Note that this is an economic benefit to the employer, rather than a fiscal benefit to public agencies. ",http://www.bis.gov.uk/assets/biscore/further-education-skills/docs/e/12-814-employer-investment-in-apprenticeships-fifth-net-benefits-study.pdf
EDUCATION & SKILLS,EARNINGS,E&S8.5,"Apprenticeship - Financial Services (Level 2)
Trainee product/benefit (per annum)",Society / Economic,,Per person per year,13824,2010/11," £14,683 ","IER (2011): Net Benefits of Training Study 2011 p112, quoted in Employer Investment in Apprenticeships and Workplace Learning: The Fifth Net Benefits of Training to Employers Study (BIS Research Paper Number 67, 2012)",G,"This shows the additional trainee product - value to business.  See report for details on lag and drop off for sector. NOTE: Apprentice will not achieve this full impact in year 1. Note that this is an economic benefit to the employer, rather than a fiscal benefit to public agencies. ",http://www.bis.gov.uk/assets/biscore/further-education-skills/docs/e/12-814-employer-investment-in-apprenticeships-fifth-net-benefits-study.pdf
EDUCATION & SKILLS,EARNINGS,E&S8.6,"Apprenticeship - Business Admin (Level 2)
Trainee product/benefit (per annum)",Society / Economic,,Per person per year,8715,2010/11," £9,256 ","IER (2011): Net Benefits of Training Study 2011 p128, quoted in Employer Investment in Apprenticeships and Workplace Learning: The Fifth Net Benefits of Training to Employers Study (BIS Research Paper Number 67, 2012)",G,"This shows the additional trainee product - value to business.  See report for details on lag and drop off for sector. NOTE: Apprentice will not achieve this full impact in year 1. Note that this is an economic benefit to the employer, rather than a fiscal benefit to public agencies. ",http://www.bis.gov.uk/assets/biscore/further-education-skills/docs/e/12-814-employer-investment-in-apprenticeships-fifth-net-benefits-study.pdf
EDUCATION & SKILLS,EARNINGS,E&S8.7,"Apprenticeship - Social Care (Level 2)
Trainee product/benefit (per annum)",Society / Economic,,Per person per year,12191,2010/11," £12,948 ","IER (2011): Net Benefits of Training Study 2011 p146, quoted in Employer Investment in Apprenticeships and Workplace Learning: The Fifth Net Benefits of Training to Employers Study (BIS Research Paper Number 67, 2012)",G,"This shows the additional trainee product - value to business.  See report for details on lag and drop off for sector. NOTE: Apprentice will not achieve this full impact in year 1. Note that this is an economic benefit to the employer, rather than a fiscal benefit to public agencies. ",http://www.bis.gov.uk/assets/biscore/further-education-skills/docs/e/12-814-employer-investment-in-apprenticeships-fifth-net-benefits-study.pdf
EDUCATION & SKILLS,EARNINGS,E&S9.0,"NVQ Level 3 Qualification
Annual benefits to the exchequer (NPV)",HM Treasury,,Per person per year,512.85,2010/11, £545 ,BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"Calculated using the up‐front costs of supporting qualification attainment, and the change in tax revenues associated with qualification attainment. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Deadweight considerations, see BIS (2013): The Impact of Further Education Learning pg13.  (Increase in Tax Revenues =Increase in Income Tax and NICs + Increase in VAT). ",
EDUCATION & SKILLS,EARNINGS,E&S9.1,"NVQ Level 3 Qualification
Annual earnings (NPV) gain for employee",Society / Economic,,Per person per year,921.2,2010/11, £978 ,BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"This represents the lower estimate and reflects an assumption that 50% of the employment benefit is attributed to the qualification1, following the approach of McIntosh (2007), while higher estimates are available that are based on an assumption that 100% of the employment gain is a result of obtaining the qualification. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Note that this is an economic benefit to the individual, rather than a fiscal benefit to public agencies. ",
EDUCATION & SKILLS,EARNINGS,E&S10.0,"City & Guilds Level 3 Qualification
Annual benefits to the exchequer (NPV)",HM Treasury,,Per person per year,741.35,2010/11, £787 ,BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"Calculated using the up‐front costs of supporting qualification attainment, and the change in tax revenues associated with qualification attainment. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Deadweight considerations, see BIS (2013): The Impact of Further Education Learning pg13.  (Increase in Tax Revenues =Increase in Income Tax and NICs + Increase in VAT)",
EDUCATION & SKILLS,EARNINGS,E&S10.1,"City & Guilds Level 3 Qualification
Annual earnings (NPV) gain for employee",Society / Economic,,Per person per year,1382.025,2010/11," £1,468 ",BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"This represents the lower estimate and reflects an assumption that 50% of the employment benefit is attributed to the qualification1, following the approach of McIntosh (2007), while higher estimates are available that are based on an assumption that 100% of the employment gain is a result of obtaining the qualification. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Note that this is an economic benefit to the individual, rather than a fiscal benefit to public agencies. ",
EDUCATION & SKILLS,EARNINGS,E&S11.0,"BTEC Level 3 Qualification
Annual benefits to the exchequer (NPV)",HM Treasury,,Per person per year,682.775,2010/11, £725 ,BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"Calculated using the up‐front costs of supporting qualification attainment, and the change in tax revenues associated with qualification attainment. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Deadweight considerations, see BIS (2013): The Impact of Further Education Learning pg13.  (Increase in Tax Revenues =Increase in Income Tax and NICs + Increase in VAT)",
EDUCATION & SKILLS,EARNINGS,E&S11.1,"BTEC Level 3 Qualification
Annual earnings (NPV) gain for employee",Society / Economic,,Per person per year,1122.65,2010/11," £1,192 ",BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"This represents the lower estimate and reflects an assumption that 50% of the employment benefit is attributed to the qualification1, following the approach of McIntosh (2007), while higher estimates are available that are based on an assumption that 100% of the employment gain is a result of obtaining the qualification. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Note that this is an economic benefit to the individual, rather than a fiscal benefit to public agencies. ",
EDUCATION & SKILLS,EARNINGS,E&S12.0,"Apprenticeship Level 3 Qualification
Annual benefits to the exchequer (NPV)",HM Treasury,,Per person per year,1390.8,2010/11," £1,477 ",BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"Calculated using the up‐front costs of supporting qualification attainment, and the change in tax revenues associated with qualification attainment. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Deadweight considerations, see BIS (2013): The Impact of Further Education Learning pg13.  (Increase in Tax Revenues =Increase in Income Tax and NICs + Increase in VAT)",
EDUCATION & SKILLS,EARNINGS,E&S12.1,"Apprenticeship Level 3 Qualification
Annual earnings (NPV) gain for employee",Society / Economic,,Per person per year,1924.75,2010/11," £2,044 ",BIS (2011): Returns to Intermediate and Low Level Vocational Qualifications p9 to 10,G,"This represents the lower estimate and reflects an assumption that 50% of the employment benefit is attributed to the qualification1, following the approach of McIntosh (2007), while higher estimates are available that are based on an assumption that 100% of the employment gain is a result of obtaining the qualification. The source quotes the benefit over an average working lifetime of 40 years, from which an average annual benefit has been calculated by dividing by 40 (multiply by 40 to return to the working lifetime figure). Note that this is an economic benefit to the individual, rather than a fiscal benefit to public agencies. ",
EDUCATION & SKILLS,EARNINGS,E&S12.2,"Apprenticeship - Engineering (Level 3)
Trainee product/benefit (per annum)",Society / Economic,,Per person per year,17574,2010/11," £18,666 ","IER (2011): Net Benefits of Training Study 2011 p39, quoted in Employer Investment in Apprenticeships and Workplace Learning: The Fifth Net Benefits of Training to Employers Study (BIS Research Paper Number 67, 2012)",G,"This shows the additional trainee product - value to business.  See report for details on lag and drop off for sector. NOTE: Apprentice will not achieve this full impact in year 1. Note that this is an economic benefit to the employer, rather than a fiscal benefit to public agencies. ",http://www.bis.gov.uk/assets/biscore/further-education-skills/docs/e/12-814-employer-investment-in-apprenticeships-fifth-net-benefits-study.pdf
