HEALTH,ALCOHOL,HE1.10,Alcohol - average cost of psychological intervention for people with mild alcohol dependence,NHS,Primary Care Trust / Clinical Commissioning Group,Per course,741.67,2009/10, £808 ,"NICE Clinical Guideline 115: Alcohol Use Disorders - alcohol dependence, costing report (National Institute for Health and Clinical Excellence, 2011), p.20",G,"This is the average cost of three types of psychological intervention used for people with mild alcohol dependence: cognitive behavioural therapies; behavioural therapies; and social network and environment-based therapies.  Costs are per course (the series of therapy sessions received by clients), based upon staff time per session and the average number of sessions received per therapy.",http://www.nccmh.org.uk/downloads/Alcohol_dependence/CG115_Costing_report.pdf
HEALTH,ALCOHOL,HE1.11,Alcohol - average cost of pharmacological intervention and monitoring for people with moderate or severe alcohol dependence,NHS,Primary Care Trust / Clinical Commissioning Group,Per course,431.33,2009/10, £470 ,"NICE Clinical Guideline 115: Alcohol Use Disorders - alcohol dependence, costing report (National Institute for Health and Clinical Excellence, 2011), p.25",G,"This is the average cost of relapse prevention with a pharmacological intervention (acamprosate or oral naltrexone), along with the additional monitoring required when these drugs are prescribed.  Note that this cost is the additional cost of medication and monitoring, and assumes that patients also receive psychological intervention (see related cost line in this section).  The source also quotes the cost of relapse having received pharmacological intervention, at £1,800 (09-10 prices) - this is the cost used in this database as the headline measure for alcohol misuse, which gives the estimated annual cost to the NHS of alcohol dependency.",http://www.nccmh.org.uk/downloads/Alcohol_dependence/CG115_Costing_report.pdf
HEALTH,ALCOHOL,HE1.12,"Alcohol Health Worker, hospital accident and emergency (A&E) department",NHS,Primary Care Trust / Clinical Commissioning Group,Per hour,42,2012/13, £43 ,"Unit Costs of Health & Social Care 2013 (Curtis, 2013), p.69",G,"Alcohol health workers (AHWs) are experienced mental health nurses who have undertaken specific training in counselling people who misuse alcohol.  This cost represents the labour cost per hour for an AHW, excluding qualification costs; if qualification costs are included, the cost per hour is £47.  The source quotes related costs per clinic consultation (average 55 minutes of client contact, plus time to refer onwards etc.) of £48 excluding qualification costs and £54 including qualification costs.  The costs are derived from salary costs (including on-costs such as national insurance and pension contributions), plus an element to account for a proportion of overheads (management, admin, travel, telephone, supplies and services, utilities) and capital costs.  All costs quoted here are at 2012/13 prices.",http://www.pssru.ac.uk/project-pages/unit-costs/2013/index.php?file=full
HEALTH,ALCOHOL,HE1.13,Alcohol - GP advice about alcohol (for individuals with increasing or high-risk drinking),NHS,Primary Care Trust / Clinical Commissioning Group,Per visit,35,2012/13, £36 ,"Unit Costs of Health & Social Care 2013 (Curtis, 2013), p.115",G,This is the cost of ten minutes' brief advice on alcohol management delivered by a GP.  The equivalent cost for ten minutes' advice delivered by a practice nurse is £7 (2012/13 prices).,http://www.pssru.ac.uk/project-pages/unit-costs/2013/index.php?file=full
HEALTH,ALCOHOL,HE1.14,Alcohol - universal GP screening and (if required) brief intervention for alcohol misuse,NHS,Primary Care Trust / Clinical Commissioning Group,Per visit,17.7,2012/13, £18 ,"Unit Costs of Health & Social Care 2013 (Curtis, 2013), p.61",G,"This refers to universal screening by GPs of patients for alcohol misuse, followed by a five-minute advice session for those who screen positive.  This is the average cost across all people screened, including both positive and negative results.",http://www.pssru.ac.uk/project-pages/unit-costs/2013/index.php?file=full
HEALTH,DRUGS,HE2.0,"Drugs misuse - average annual fiscal savings resulting from reductions in drug-related offending and health and social care costs as a result of delivery of a structured, effective treatment programme",Criminal Justice System,NHS,Per year,3419,2010/11," £3,631 ","Estimating the crime reduction benefits of drug treatment and recovery (National Treatment Agency for Substance Misuse, 2012), p.11",A,"This is a composite measure derived from the three constituent costs detailed below, which comprise savings from reduced drug-related offending by people in receipt of effective treatment, flowing to the criminal justice system, victim services and the NHS (the latter referring to the reduced physical harm perpetrated on victims due to fewer robberies), and savings from reduced demand for health and social care services by the client receiving treatment - see below for the constituent costs that make up the total headline cost quoted here.  More detail on how the cost is derived is given in the comments cells for the constituent cost lines, which also detail related economic and social costs noted in the source material.  Note that a 2012-13 cost date is given here, necessary in order to aggregate the data from the two sources used: the 2012 National Treatment Agency publication, 'Estimating the crime reduction benefits of drug treatment and recovery', which quotes 2010-11 prices, and the Home Office's 2009 Drug Treatment Outcomes Research Study (DTORS), which quotes 2006-07 prices.  The age of the second source explains the amber flag allocated to the data (note that this cost is likely to be updated on publication of forthcoming health research that is intended to accompany the 2012 NTA Crime Reduction report).",http://www.nta.nhs.uk/uploads/vfm2012.pdf
HEALTH,DRUGS,HE2.0.1,"Drugs misuse - average annual savings to the criminal justice system from reduced drug-related offending by people in receipt of effective treatment, per person ",Criminal Justice System,VCS,Per year,1408,2010/11," £1,495 ","Estimating the crime reduction benefits of drug treatment and recovery (National Treatment Agency for Substance Misuse, 2012), p.11",G,"This is a constituent cost to the headline measure above, and is the cost saving associated with reduced reported offences that result from delivery of a structured drug treatment programme - the data represent fiscal savings to the criminal justice system and victim services that are realised whilst a drug misuser is engaged in effective treatment.  Note that costs to the criminal justice system and victim services (often delivered by the voluntary and community sector, e.g. Victim Support) are not separated out.  Effective treatment is defined as remaining in treatment for at least 12 weeks, or exiting prior to this in a care-planned way; the average length of continuous treatment contact is two years).  The focus is on 'economic compulsive' drug-related crime - i.e. crime committed to pay for drug use; it excludes 'other violent crime', which may not have an economic compulsive motivation.  The cost is sourced from the 2012 National Treatment Agency publication, 'Estimating the crime reduction benefits of drug treatment and recovery', and relates to an 'average' client, regardless of drug type and nature of misuse.  The source also provides an average annual cost for the crime reduction benefits to individuals and businesses (£2,515 at 2010-11 prices; an economic benefit, rather than fiscal), and for the social benefit resulting from a reduction in the physical and emotional impact on direct victims (£1,006, quantified in QALYs).  Also see the related constituent cost for average annual savings to the NHS from reduced drug-related offending by people in receipt of effective treatment, from the same source.",http://www.nta.nhs.uk/uploads/vfm2012.pdf
HEALTH,DRUGS,HE2.0.2,"Drugs misuse - average annual savings to the NHS from reduced drug-related offending by people in receipt of effective treatment, per person (cost refers to the reduced physical harm perpetrated on victims due to fewer robberies)",NHS,Acute Trust / Hospital,Per year,101,2010/11, £107 ,"Estimating the crime reduction benefits of drug treatment and recovery (National Treatment Agency for Substance Misuse, 2012), p.11",G,"This is a constituent cost to the headline measure above, and is the cost saving flowing to the NHS that results from the reduced physical harm perpetrated on victims due to fewer robberies.  As with the related constituent measure on savings to the criminal justice system and victim services, the cost refers to the reduction in reported offences that result from delivery of a structured drug treatment programme (the data represent fiscal savings to the NHS that are realised whilst a drug misuser is engaged in effective treatment.  Effective treatment is defined as remaining in treatment for at least 12 weeks, or exiting prior to this in a care-planned way; the average length of continuous treatment contact is two years).  The focus is on 'economic compulsive' drug-related crime - i.e. crime committed to pay for drug use; it excludes 'other violent crime', which may not have an economic compulsive motivation.  The cost is sourced from the 2012 National Treatment Agency publication, 'Estimating the crime reduction benefits of drug treatment and recovery', and relates to an 'average' client, regardless of drug type and nature of misuse.  The source also provides an average annual cost for the crime reduction benefits to individuals and businesses (£2,515 at 2010-11 prices; an economic benefit, rather than fiscal), and for the social benefit resulting from a reduction in the physical and emotional impact on direct victims (£1,006, quantified in QALYs).",http://www.nta.nhs.uk/uploads/vfm2012.pdf
HEALTH,DRUGS,HE2.0.3,Drugs misuse - annual savings in health and social care from delivery of a structured drug treatment programme,NHS,Acute Trust / Hospital,Per year,1719.0588235294,2006/07," £2,029 ","Drug Treatment Outcomes Research Study (DTORS) (Home Office, 2009), p.13",A,"This is a constituent cost to the headline measure above, and is the cost saving to the health and social care system associated with delivery of a structured drug treatment programme - these savings are realised from reduced demand for health care services (including hospital inpatient, outpatient and community-based services, but excluding structured drug treatment provision.  Needle exchange and drug-related advice services outside of a structured drug treatment programme are included) and social services (particularly costs related to children in care, but note that accommodation costs for hostels/drop-in centres are also included within this category).  The cost is sourced from the Home Office's 2009 Drug Treatment Outcomes Research Study (DTORS), although the data are quoted at 2006-07 prices - hence the amber flag.  The study derived the costs by comparing the outcomes from a group receiving structured drug treatment with a constructed comparison group.  Note that DTORS quotes average findings across all individuals receiving triage assessment and a care plan for structured drug treatment, regardless of whether they took up or completed this treatment.  Structured drug treatment (Tier 3 and 4) comprises inpatient drug treatment, specialist and GP prescribing, counselling, structured day programmes, residential rehabilitation, structured alcohol interventions and other structured interventions.  Needle exchange and drug-related advice services (which comprise unstructured treatment, Tiers 1 and 2) are excluded.  Data are weighted to be representative of adult drug-treatment seekers in England, across all drug types, severity of use, type of referral into treatment, and prior experience of treatment.  The source quotes costs for a 51-week period; the data given here have been annualised.",http://www.dtors.org.uk/reports/DTORS_CostEffect_Main.pdf
HEALTH,DRUGS,HE2.1,"Drugs misuse - average long-term fiscal savings from reduced drug-related offending following receipt of effective treatment, per person sustaining recovery",Criminal Justice System,NHS,Per person,2026,2010/11," £2,152 ","Estimating the crime reduction benefits of drug treatment and recovery (National Treatment Agency for Substance Misuse, 2012), p.17",G,"This is a subsidiary measure related to the headline measure above, and represents the average longer-term savings from reduced drug-related offending by people sustaining recovery following receipt of effective structured drug treatment.  Note that the cost savings detailed here are additional to savings on the headline measure, which are annual savings derived from reduced offending whilst a client is in treatment.  Hence, the average total savings for someone receiving treatment and subsequently sustaining longer-term recovery are the annual savings whilst in treatment (calculated from the headline annual saving multiplied by the length of time spent in treatment, which the source quotes as an average of three years), plus the longer-term savings outlined here.  As shown in the constituent costs below, the data comprise fiscal savings to the criminal justice system and victim services (which are often delivered by the voluntary and community sector, e.g. Victim Support), and to the NHS as a result of reduced physical harm perpetrated on victims due to fewer robberies.  Effective treatment is defined as remaining in treatment for at least 12 weeks, or exiting prior to this in a care-planned way.  The focus is on 'economic compulsive' drug-related crime - i.e. crime committed to pay for drug use; it excludes 'other violent crime', which may not have an economic compulsive motivation.  The cost is sourced from the 2012 National Treatment Agency publication, 'Estimating the crime reduction benefits of drug treatment and recovery', and relates to an 'average' client, regardless of drug type and nature of misuse.  The source also provides an average longer-term saving resulting from the crime reduction benefits to individuals and businesses (£3,376 at 2010-11 prices; an economic benefit, rather than fiscal), and for the social benefit resulting from a reduction in the physical and emotional impact on direct victims (£1,350 at 2010-11 prices, quantified in QALYs).",http://www.nta.nhs.uk/uploads/vfm2012.pdf
HEALTH,DRUGS,HE2.1.1,"Drugs misuse - average long-term fiscal savings to the criminal justice system and victim services from reduced drug-related offending following receipt of effective treatment, per person",Criminal Justice System,VCS,Per person,1891,2010/11," £2,008 ","Estimating the crime reduction benefits of drug treatment and recovery (National Treatment Agency for Substance Misuse, 2012), p.17",G,"This is a constituent measure related to the subsidiary cost above, and represents the average savings to the criminal justice system and victim services (which are often delivered by the voluntary and community sector, e.g. Victim Support) from reduced drug-related offending by people who go on to sustain longer-term recovery following receipt of effective structured drug treatment.  Please see the comment cell for the subsidiary cost for details over how these data relate to the headline measure, which refers to the annual savings derived from reduced offending whilst a client is in treatment.  Effective treatment is defined as remaining in treatment for at least 12 weeks, or exiting prior to this in a care-planned way.  The focus is on 'economic compulsive' drug-related crime - i.e. crime committed to pay for drug use; it excludes 'other violent crime', which may not have an economic compulsive motivation.  The cost is sourced from the 2012 National Treatment Agency publication, 'Estimating the crime reduction benefits of drug treatment and recovery', and relates to an 'average' client, regardless of drug type and nature of misuse.  The source also provides data on the average longer-term savings resulting from the crime reduction benefits to individuals and businesses, and for the social benefit resulting from a reduction in the physical and emotional impact on direct victims - these costs are detailed in the comments cell for the subsidiary measure above.  A related constituent measure provides the fiscal savings to the NHS from reduced drug-related offending by people in receipt of effective treatment (the cost refers to the reduced physical harm perpetrated on victims due to fewer robberies).",
HEALTH,DRUGS,HE2.1.2,"Drugs misuse - average long-term fiscal savings to the NHS from reduced drug-related offending following receipt of effective treatment, per person (cost refers to the reduced physical harm perpetrated on victims due to fewer robberies)",NHS,Acute Trust / Hospital,Per person,135,2010/11, £143 ,"Estimating the crime reduction benefits of drug treatment and recovery (National Treatment Agency for Substance Misuse, 2012), p.17",G,"This is a constituent measure related to the subsidiary cost above, and represents the average saving to the NHS from reduced drug-related offending by people who go on to sustain longer-term recovery following receipt of effective structured drug treatment - the saving results from the reduced physical harm perpetrated on victims due to fewer robberies.  Please see the comment cell for the subsidiary cost for details over how these data relate to the headline measure, which refers to the annual savings derived from reduced offending whilst a client is in treatment.  Effective treatment is defined as remaining in treatment for at least 12 weeks, or exiting prior to this in a care-planned way.  The focus is on 'economic compulsive' drug-related crime - i.e. crime committed to pay for drug use; it excludes 'other violent crime', which may not have an economic compulsive motivation.  The cost is sourced from the 2012 National Treatment Agency publication, 'Estimating the crime reduction benefits of drug treatment and recovery', and relates to an 'average' client, regardless of drug type and nature of misuse.  The source also provides data on the average longer-term savings resulting from the crime reduction benefits to individuals and businesses, and for the social benefit resulting from a reduction in the physical and emotional impact on direct victims - these costs are detailed in the comments cell for the subsidiary measure above.  A related constituent measure provides the fiscal savings to the criminal justice system and victim services from reduced drug-related offending by people in receipt of effective treatment.",
HEALTH,DRUGS,HE2.2,Drug treatment - average annual cost of structured community drug treatment per person engaged in effective treatment,NHS,Acute Trust / Hospital,Per year,2604,2012/13," £2,664 ","Estimating the crime reduction benefits of drug treatment and recovery (National Treatment Agency for Substance Misuse, 2012), p.12",G,"This is the average annual cost to the NHS of delivering structured community drug treatment, per client receiving effective treatment.  Effective treatment is defined as remaining in treatment for at least 12 weeks, or exiting prior to this in a care-planned way; the average length of continuous treatment contact is two years.  The cost is sourced from the 2012 National Treatment Agency publication, 'Estimating the crime reduction benefits of drug treatment and recovery', and relates to an 'average' client, regardless of drug type and nature of misuse.  Also see related measures within this database for the average annual savings to the criminal justice system and NHS from reduced drug-related offending by people in receipt of effective treatment.",http://www.nta.nhs.uk/uploads/vfm2012.pdf
HEALTH,DRUGS,HE2.3,"Drug services, mental health inpatients: specialist services - adult",NHS,Primary Care Trust / Clinical Commissioning Group,Per bed day,420,2011/12, £436 ,"National Schedule of Reference Costs Year, 2011-12: All NHS trusts and NHS foundation trusts - Other Currencies Data (currency code MHIPA1)",G,"This cost is taken from the NHS Reference Costs 2011-12 (NSRC01 2011-12 worksheet), and is provided under the 'Mental health inpatients: specialist services' section.  It represents the unit cost per bed day for adults.",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/127114/National-schedules.zip.zip
HEALTH,DRUGS,HE2.4,"Drug services, mental health inpatients: specialist services - children and adolescents",NHS,Primary Care Trust / Clinical Commissioning Group,Per bed day,172,2011/12, £179 ,"National Schedule of Reference Costs Year, 2011-12: All NHS trusts and NHS foundation trusts - Other Currencies Data (currency code MHIPC2)",A,"This cost is taken from the NHS Reference Costs 2011-12 (NSRC01 2011-12 worksheet), and is provided under the 'Mental health: community contacts' section.  It represents the unit cost per contact with community-based drug services provision for children and adolescents.  Note that it is based upon only one data submission (most of the costs in the NHS database are derived from an average of multiple data submissions), and is significantly lower than the related data for adults, hence the amber flag - the quoted cost should be used with caution.",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/127114/National-schedules.zip.zip
HEALTH,DRUGS,HE2.5,"Drug services, mental health outpatient attendances - adult",NHS,Primary Care Trust / Clinical Commissioning Group,Per attendance,80,2011/12, £83 ,"National Schedule of Reference Costs Year, 2011-12: All NHS trusts and NHS foundation trusts - Other Currencies Data (currency code MHOP01)",G,"This cost is taken from the NHS Reference Costs 2011-12 (NSRC01 2011-12 worksheet), and is provided under the 'Mental health: outpatient attendances' section.  It represents the unit cost per attendance for adults.",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/127114/National-schedules.zip.zip
HEALTH,DRUGS,HE2.6,"Drug services, mental health outpatient attendances - children and adolescents",NHS,Primary Care Trust / Clinical Commissioning Group,Per attendance,177,2011/12, £184 ,"National Schedule of Reference Costs Year, 2011-12: All NHS trusts and NHS foundation trusts - Other Currencies Data (currency code MHOP03)",A,"This cost is taken from the NHS Reference Costs 2011-12 (NSRC01 2011-12 worksheet), and is provided under the 'Mental health: outpatient attendances' section.  It represents the unit cost per attendance for children and adolescents.  Note that it is based upon only one data submission (most of the costs in the NHS database are derived from an average of multiple data submissions), and is significantly higher than the related data for adults, hence the amber flag - the quoted cost should be used with caution.",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/127114/National-schedules.zip.zip
HEALTH,DRUGS,HE2.7,"Drugs and alcohol, outpatient's attendance - consultant's services (adult)",NHS,Primary Care Trust / Clinical Commissioning Group,Per consultation,94,2011/12, £98 ,"Unit Costs of Health and Social Care 2012 (Curtis, 2012), p.47",G,"This is the cost of a face-to-face, adult follow-up appointment with a hospital consultant with regard to drug and alcohol issues.  It is derived from NHS Reference Costs.",http://www.pssru.ac.uk/project-pages/unit-costs/2012/index.php?file=full
HEALTH,DRUGS,HE2.8,"Drug services, community mental health provision - adult",NHS,Primary Care Trust / Clinical Commissioning Group,Per user,113,2011/12, £117 ,"National Schedule of Reference Costs Year, 2011-12: All NHS trusts and NHS foundation trusts - Other Currencies Data (currency code MHCOM01)",G,"This cost is taken from the NHS Reference Costs 2011-12 (NSRC01 2011-12 worksheet), and is provided under the 'Mental health: community contacts' section.  It represents the unit cost per contact with community-based drug services provision for adults.",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/127114/National-schedules.zip.zip
HEALTH,DRUGS,HE2.9,"Drug services, community mental health provision - children and adolescents",NHS,Primary Care Trust / Clinical Commissioning Group,Per user,363,2011/12, £377 ,"National Schedule of Reference Costs Year, 2011-12: All NHS trusts and NHS foundation trusts - Other Currencies Data (currency code MHCOM03)",G,"This cost is taken from the NHS Reference Costs 2011-12 (NSRC01 2011-12 worksheet), and is provided under the 'Mental health: community contacts' section.  It represents the unit cost per contact with community-based drug services provision for children and adolescents.",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/127114/National-schedules.zip.zip
HEALTH,DRUGS,HE2.10,Inpatient detoxification for people who misuse drugs or alcohol,NHS,Primary Care Trust / Clinical Commissioning Group,Per day,152,2012/13, £155 ,"Unit Costs of Health & Social Care 2013 (Curtis, 2013), p.67",G,"Inpatient treatment for drug or alcohol abuse may involve one of more of the following interventions: assessment; stabilisation; and assisted withdrawal (detoxification).  Treatment is provided in either: general hospital psychiatric units; specialist drug misuse inpatient units in hospitals; and residential rehabilitation units.  This is an average cost per day across these different types of provision and setting; the source also quotes a weekly cost of £1,061 (2012-13 prices).  Data are based on salary costs (including on-costs), overheads (including drugs, pharmacy and dispensing costs, plus all other aspects of treatment and general overheads), and indirect costs and overheads (including capital charges, finance, transport, personnel, etc.).",http://www.pssru.ac.uk/project-pages/unit-costs/2013/index.php?file=full
HEALTH,DRUGS,HE2.11,Hospital rehabilitation for drug and alcohol addiction,NHS,Primary Care Trust / Clinical Commissioning Group,Per bed day,276,2011/12, £287 ,"National Schedule of Reference Costs Year, 2011-12: All NHS trusts and NHS foundation trusts - HRG Data (currency code VC26Z)",G,"This cost is taken from the NHS Reference Costs 2011-12, and is the average cost per hospital admission for rehabilitation services related to drug and alcohol addiction.  It represents an average of costs for the following types of rehabilitation: ‘complex specialised’ rehabilitation services (CSRS) (Level 1); ‘specialised’ rehabilitation services (SRS) (Level 2); and ‘non-specialist’ rehabilitation services (NSRS).  Specific costs for these types of rehabilitation provision are available in the source workbook (NSRC01 2011-12).",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/127114/National-schedules.zip.zip
HEALTH,DRUGS,HE2.12,Residential rehabilitation for people who misuse drugs or alcohol,NHS,Local authority,Per week,669,2012/13, £684 ,"Unit Costs of Health & Social Care 2013 (Curtis, 2013), p.66",A,"Residential rehabilitation consists of a range of treatment delivery models or programmes to address drug and alcohol misuse, including abstinence orientated drug interventions within the context of residential accommodation.  This is an average unit cost per week for a structured drug or alcohol treatment/rehabilitation programme delivered in a residential setting.  The source does not provide detail of the constituent costs that make up the total quoted, hence the amber flag.",http://www.pssru.ac.uk/project-pages/unit-costs/2013/index.php?file=full
HEALTH,DRUGS,HE2.13,Methadone maintenance - cost of maintaining a drug-misuser on a methadone treatment programme,NHS,Primary Care Trust / Clinical Commissioning Group,Per week,59,2008/09, £66 ,"Unit Costs of Health and Social Care 2009 (Curtis, 2009), p.73",A,"Sourced from the 2009 PSSRU 'Unit Costs of Health and Social Care' publication - note that this measure is not included in more recent editions.  Methadone programmes are generally provided by NHS community drug teams, either based on a hospital site or in the community; a small number of programmes were provided by GP surgeries.  The source quotes (at 2008-09 prices) methadone costs of £26 per patient per week (including the cost of prescriptions, any pharmacist dispensing fees, and any toxicology tests), along with related capital and revenue cost of £33 per patient per week (covering buildings and land, equipment and durables, staff costs, supplies and services, and site and agency overheads).  However, there was considerable variance in unit cost across the 15 programmes considered for the research, ranging from £10 to £137 per week (2008-09 prices) - this, and the age of the data, have resulted in an amber flag being applied.",http://www.pssru.ac.uk/archive/pdf/uc/uc2009/uc2009.pdf
HEALTH,DRUGS,HE2.14,Needle Exchange - cost per service user contact,NHS,Primary Care Trust / Clinical Commissioning Group,Per service user contact,23.89,2007/08, £28 ,NDTMS Unit Cost Report - national and regional totals,A,"This is the national (English) average cost for needle exchange per service user contact.  It is sourced from the National Drug Treatment Monitoring System (NDTMS) 'Unit Costs Report - Regional and National Totals', which is based upon financial information on community drug treatment from the NHS Costing Manual; the data comprise pay, non-pay and indirect costs.  Note that users are required to register before being granted access to this and other resources on the NDTMS website.  Note also the age of the data - hence the amber flag.",https://www.ndtms.net/Reports.aspx?time=U&theme=u
